#Network|Station|Latitude|Longitude|Elevation|SiteName|StartTime|EndTime
TC|CVTR|10.0197|-83.759|3225.0|TC-CVTR|1980-01-01T00:00:00|
TC|CVTV|10.0167|-83.76|3300.0|TC-CVTV|1980-01-01T00:00:00|
TC|DRK0|9.263|-83.245|1475.0|TC-DRK0|1980-01-01T00:00:00|
TC|EDIA|10.0006|-84.114|1150.0|TC-EDIA|1980-01-01T00:00:00|
TC|EDPN|8.962|-83.457|47.0|TC-EDPN|1980-01-01T00:00:00|
TC|HAYA|9.9795|-83.843|3245.0|TC-HAYA|1980-01-01T00:00:00|
TC|ICCO|5.5439|-87.057|10.0|TC-ICCO|1980-01-01T00:00:00|
TC|ICR3|9.9795|-83.843|3245.0|TC-ICR3|1980-01-01T00:00:00|
TC|JIME|8.5353|-83.302|10.0|TC-JIME|1980-01-01T00:00:00|
TC|JUNT|10.2904|-84.953|340.0|TC-JUNT|1980-01-01T00:00:00|
TC|LCR2|9.742|-84.003|1730.0|TC-LCR2|1980-01-01T00:00:00|
TC|LIMO|10.0046|-83.035|62.0|TC-LIMO|1980-01-01T00:00:00|
TC|LIO|10.0046|-83.035|62.0|TC-LIO|1980-01-01T00:00:00|
TC|LUPE|9.9392|-84.054|1196.0|TC-LUPE|1980-01-01T00:00:00|
TC|PANO|8.962|-83.457|47.0|TC-PANO|1980-01-01T00:00:00|
TC|PLVR|10.3478|-85.351|1475.0|TC-PLVR|1980-01-01T00:00:00|
TC|PTJ1|8.5353|-83.302|10.0|TC-PTJ1|1980-01-01T00:00:00|
TC|QCR1|9.425|-84.168|45.0|TC-QCR1|1980-01-01T00:00:00|
TC|QUEP|9.425|-84.168|45.0|TC-QUEP|1980-01-01T00:00:00|
TC|RAMO|10.0851|-84.48|1101.0|TC-RAMO|1980-01-01T00:00:00|
TC|RIN2|10.8177|-85.349|1400.0|TC-RIN2|1980-01-01T00:00:00|
TC|SJS|9.9392|-84.054|1196.0|TC-SJS|1980-01-01T00:00:00|
TC|SJS1|9.9392|-84.054|1196.0|TC-SJS1|1980-01-01T00:00:00|
TC|SRA1|10.0851|-84.48|1101.0|TC-SRA1|1980-01-01T00:00:00|
TC|TRT1|10.5974|-83.699|63.0|TC-TRT1|1980-01-01T00:00:00|
TC|VORI|10.8177|-85.349|1400.0|TC-VORI|1980-01-01T00:00:00|
TC|VPS2|10.1898|-84.235|2570.0|TC-VPS2|1980-01-01T00:00:00|
TC|VPS5|10.1898|-84.235|2570.0|TC-VPS5|1980-01-01T00:00:00|
TC|VPS6|10.1898|-84.235|2570.0|TC-VPS6|1980-01-01T00:00:00|
TC|VTUQ|10.0046|-83.774|2677.0|TC-VTUQ|1980-01-01T00:00:00|
TC|ACOS|9.795|-84.1639|1180.0|Acosta|2015-10-01T00:00:00|
TC|ALIB|10.5994|-85.5396|72.0|Aeropuerto Liberia|2015-10-01T00:00:00|
TC|AMPA|9.8969|-84.0623|1177.0|Desamparados|2015-10-01T00:00:00|
TC|ARE1|10.461|-84.719|800.0|Volcan Arenal Fortuna|2000-01-01T00:00:00|
TC|ARTO|10.3442|-84.2143|431.7999878|Rio Cuarto|2015-10-01T00:00:00|
TC|ARZA|9.9912|-84.6677|226.0|Esparza|2015-10-01T00:00:00|
TC|ATEN|9.9784|-84.3824|709.0|Atenas|2015-10-01T00:00:00|
TC|BAGA|10.4309|-85.0923|124.0|Bagaces|2015-10-01T00:00:00|
TC|BELE|9.9761|-84.1878|908.0|Belen|2015-10-01T00:00:00|
TC|BITO|9.6182|-84.621|24.0|Garabito|2015-10-01T00:00:00|
TC|BRIB|9.62|-82.8178|43.0|Bribri|2015-10-01T00:00:00|
TC|BURE|9.1727|-83.3376|387.0|Buenos Aires|2015-10-01T00:00:00|
TC|CARI|10.3708|-83.7268|73.59999847|Cariari|2015-10-01T00:00:00|
TC|CAYA|9.9167|-83.8112|1840.0|Pacayas|2015-10-01T00:00:00|
TC|CBL1|9.5884|-85.0919|43.0|Cabo Blanco|2014-08-18T00:00:00|
TC|CENT|9.9729|-84.0044|1187.0|Central Oficinas|2015-10-01T00:00:00|
TC|CHIL|11.0315|-84.7101|58.0|Los Chiles|2015-10-01T00:00:00|
TC|CNAS|10.5281|-85.2589|56.0|Canas|2015-10-01T00:00:00|
TC|CNG1|10.8847|-84.7914|60.0|CanoNegro|2014-08-18T00:00:00|
TC|CORO|9.9732|-84.0028|1427.400024|Coronado|2015-10-01T00:00:00|
TC|CRUZ|11.0787|-85.6329|258.0|La Cruz|2015-10-01T00:00:00|
TC|CVT1|10.0146|-83.7593|3120.0|Volcan Turrialba|2014-11-06T00:00:00|2015-03-19T00:00:00
TC|CVTC|10.0183|-83.7599|3306.0|Volcan Turrialba, Cartago|2015-10-27T00:00:00|
TC|CVTQ|10.0045|-83.7673|2837.0|Volcan Turrialba, Quemados, Cartago|2016-02-12T00:00:00|
TC|CVTR|10.02|-83.7593|3225.0|Volcan Turrialba Cartago|2000-01-01T00:00:00|
TC|CVTV|10.0041|-83.7493|2561.0|Las Virtudes|2016-11-05T00:00:00|
TC|DELF|10.4447|-85.553|27.0|Filadeldia|2015-10-01T00:00:00|
TC|DOMI|9.9817|-84.0905|1203.699951|Santo Domingo|2015-10-01T00:00:00|
TC|DRK0|9.2632|-83.245|1468.0|Cerro Durika Talamanca Buenos Aires Puntarenas|2000-01-01T00:00:00|
TC|EDIA|9.999|-84.1236|1181.0|Heredia|2015-10-01T00:00:00|
TC|EGUA|10.2123|-83.5897|46.0|Earth Guacimo|2014-01-01T00:00:00|
TC|ELI1|10.645|-85.5528|82.0|Earth, Liberia, Guanacaste|2016-04-12T00:00:00|
TC|ENAS|9.9787|-84.8353|16.0|PuntaArenas|2015-10-01T00:00:00|
TC|ERIA|10.6343|-85.4399|164.0|Liberia|2015-10-01T00:00:00|
TC|FITO|8.6256|-83.1544|21.0|Golfito|2015-10-01T00:00:00|
TC|GREC|10.0742|-84.309|1016.0|Grecia|2015-10-01T00:00:00|
TC|ICC1|5.5439|-87.0551|10.0|Isla del Coco, Costa Rica,  Pacific Ocean|2015-06-18T00:00:00|
TC|ICC2|5.5479|-87.0433|22.0|Isla del Coco, Costa Rica, Pacific Ocean|2015-06-18T00:00:00|
TC|ICC3|5.5434|-87.0569|5.0|Isla del Coco, Costa Rica, Pacific Ocean|2015-06-18T00:00:00|
TC|ICCO|5.5437|-87.0566|10.0|Isla del Coco Puntarenas|2000-01-01T00:00:00|2014-12-31T00:00:00
TC|ICR3|9.98|-83.8368|3370.0|Volcan Irazu Cartago|2013-12-10T00:00:00|
TC|IRES|10.0962|-83.5047|83.90000153|Siquirres|2015-10-01T00:00:00|
TC|ITAL|10.4494|-84.2437|169.6999969|Pital|2015-10-01T00:00:00|
TC|JIME|8.5372|-83.3135|29.0|Puerto Jimenez|2015-10-01T00:00:00|
TC|JUNT|10.2817|-84.9587|157.0|Las Juntas|2015-10-01T00:00:00|
TC|LCR2|9.7415|-84.0053|1704.0|Finca La Lucha San Jose|2000-01-01T00:00:00|
TC|LIMO|9.9936|-83.0271|38.0|Limon|2015-10-01T00:00:00|
TC|LUJA|9.9195|-84.0553|1196.0|Barrio Lujan|2015-10-01T00:00:00|
TC|LUPE|9.948|-84.055|100.0|Guadalupe|2015-10-01T00:00:00|
TC|MARA|10.0195|-85.4255|629.0|Maravilla|2000-01-01T00:00:00|
TC|MEXI|9.9419|-84.0859|1158.0|Barrio Mexico|2015-10-01T00:00:00|
TC|NARA|10.0978|-84.377|1059.0|Naranjo|2015-10-01T00:00:00|
TC|NELY|8.6477|-82.9417|67.0|Ciudad Nely|2015-10-01T00:00:00|
TC|NICO|10.1452|-85.453|139.0|Nicoya|2015-10-01T00:00:00|
TC|OROT|9.9053|-84.5242|229.0|Orotina|2015-10-01T00:00:00|
TC|PALA|10.0545|-84.4345|1018.0|Palmares|2015-10-01T00:00:00|
TC|PANO|8.96|-83.4584|33.0|Palmar Norte|2015-10-01T00:00:00|
TC|PAQE|9.8195|-84.9338|46.0|Paquera|2015-10-01T00:00:00|
TC|PARA|9.8352|-83.8669|1344.400024|Paraiso|2015-10-01T00:00:00|
TC|PAVA|9.9402|-84.1187|1104.0|Pavas|2015-10-01T00:00:00|
TC|PILE|10.2158|-83.7898|308.6000061|Guapiles|2015-10-01T00:00:00|
TC|PIRO|8.4109|-83.3195|235.0|PIRO, Osa Puntarenas|2000-01-01T00:00:00|
TC|PLVR|10.3475|-85.3507|-83.0|Palo Verde Bagaces Guanacaste|2000-01-01T00:00:00|
TC|POAS|10.0743|-84.2437|1154.0|San Pedro de Poas|2015-10-01T00:00:00|
TC|PTJ1|8.5357|-83.3023|20.0|Peninsula de Osa Puntarenas|2000-01-01T00:00:00|
TC|PURI|9.8472|-84.3112|1121.0|Puriscal|2015-10-01T00:00:00|
TC|QUEP|9.431|-84.164|10.0|Quepos|2015-10-01T00:00:00|
TC|QUES|10.3217|-84.4305|678.0|Ciudad Quesada|2015-10-01T00:00:00|
TC|RAFA|9.9582|-83.8112|2575.0|San Rafael, Volcan Turrialba, Cartago|2000-01-01T00:00:00|
TC|RAMO|10.0871|-84.4671|1069.0|San Ramon|2015-10-01T00:00:00|
TC|RAZU|9.6592|-84.0233|1450.0|Tarrazu|2015-10-01T00:00:00|
TC|REPA|9.8276|-83.8689|1334.0|Recinto Paraiso|2014-10-02T00:00:00|
TC|RGM0|9.5902|-82.6074|17.0|GANDOCA|2000-01-01T00:00:00|
TC|RITA|9.521|-84.331|10.0|Parrita|2015-10-01T00:00:00|
TC|ROBE|9.9864|-84.7302|33.0|El Roble|2015-10-01T00:00:00|
TC|SACU|10.2626|-85.5844|66.0|Santa Cruz|2015-10-01T00:00:00|
TC|SANA|9.934|-84.185|906.0|Santa Ana|2015-10-01T00:00:00|
TC|SARA|10.4521|-84.0201|48.29999924|Sarapiqui|2015-10-01T00:00:00|
TC|SARC|10.0902|-84.346|974.0|Sarchi|2015-10-01T00:00:00|
TC|SJS1|9.939|-84.054|1226.0|UCR San Jose|2000-01-01T00:00:00|
TC|SOCE|10.3833|-84.6184|450.0|Soltis Center|2014-11-24T00:00:00|
TC|SRA1|10.085|-84.4803|1101.0|San Ramon Alajuela|2000-01-01T00:00:00|
TC|TAAN|10.0809|-83.3403|23.20000076|Bataan|2015-10-01T00:00:00|
TC|TAGO|9.866|-83.9237|1448.400024|Cartago|2015-10-01T00:00:00|
TC|TCS0|10.0421|-84.2998|902.0|Tacares Grecia Alajuela|2000-01-01T00:00:00|
TC|TCS1|10.0421|-84.2998|629.0|Tacares, Grecia, Alajuela|2015-10-27T00:00:00|
TC|TEVE|10.3197|-84.8269|1392.0|Monteverde|2015-10-01T00:00:00|
TC|TIBA|9.9622|-84.0723|1221.0|Tibas|2015-10-01T00:00:00|
TC|TILA|10.4684|-84.9697|570.0|Tilaran|2015-10-01T00:00:00|
TC|TRB1|9.9138|-84.4483|369.0|Colegio de Turrubares San Jose|2000-01-01T00:00:00|
TC|TRB2|9.9138|-84.4483|369.0|Colegio de Turrubares San Jose|2014-08-18T00:00:00|
TC|TRIO|9.9051|-83.9942|1338.5|Tres Rios|2015-10-01T00:00:00|
TC|TRT1|10.5984|-83.6993|63.0|Linda vista de Cariari|2014-06-09T00:00:00|
TC|TRT2|10.5574|-83.7353|46.0|Tortugero|2013-12-17T00:00:00|
TC|TUNA|10.4694|-84.6442|266.0|La Fortuna|2015-10-01T00:00:00|
TC|TURI|9.9066|-83.6862|692.2999878|Turrialba|2015-10-01T00:00:00|
TC|UELA|10.0188|-84.2107|983.0|Alajuela|2015-10-01T00:00:00|
TC|UPAL|10.8972|-85.0123|62.0|Upala|2015-10-01T00:00:00|
TC|VINA|9.8948|-83.7464|1198.699951|Juan Vinas|2015-10-01T00:00:00|
TC|VITO|8.8216|-82.9671|994.0|San Vito|2015-10-01T00:00:00|
TC|VORI|10.8201|-85.3465|1508.0|Volcan Rincon|2014-03-19T00:00:00|
TC|VPS5|10.1903|-84.232|2601.0|Volcan Poas Alajuela|2000-01-01T00:00:00|
TC|VPS6|10.1903|-84.232|2601.0|Volcan Poas Alajuela|2016-02-10T00:00:00|
TC|VPS7|10.186|-84.236|2572.0|Volcan Poas|2017-04-24T00:00:00|
TC|VTUQ|10.004|-83.767|2823.0|Volcan Turrialba, Quemados|2015-03-18T00:00:00|
TC|YURE|10.0149|-85.2589|88.0|Nayandure|2015-10-01T00:00:00|
TC|ZARE|10.1839|-84.39|1780.0|Zarcero|2015-10-01T00:00:00|
TC|ZELE|9.3743|-83.7054|729.0|Perez Zeledon|2015-10-01T00:00:00|
TH|HKWD|50.8286|12.268|317.0|TH-HKWD|1980-01-01T00:00:00|
TH|PLN|50.486|12.159|420.0|TH-PLN|1980-01-01T00:00:00|
TH|SCHD|50.534|11.212|761.0|TH-SCHD|1980-01-01T00:00:00|
TH|TAUT|50.9804|11.711|330.0|TH-TAUT|1980-01-01T00:00:00|
TJ|CHGR|38.6566|69.158|1049.0|TJ-CHGR|1980-01-01T00:00:00|
TJ|DSH|38.5575|68.775|847.0|TJ-DSH|1980-01-01T00:00:00|
TJ|DUSH|38.5575|68.775|847.0|TJ-DUSH|1980-01-01T00:00:00|
TJ|GARM|38.9991|70.317|1300.0|TJ-GARM|1980-01-01T00:00:00|
TM|CMAI|17.1471|104.612|136.0|TM-CMAI|1980-01-01T00:00:00|
TM|CMMT|18.8122|98.948|399.0|TM-CMMT|1980-01-01T00:00:00|
TM|LOEI|17.5091|101.264|306.0|TM-LOEI|1980-01-01T00:00:00|
TM|NAYO|14.3149|101.321|106.0|TM-NAYO|1980-01-01T00:00:00|
TM|PANO|17.1471|104.612|136.0|TM-PANO|1980-01-01T00:00:00|
TM|PBKT|16.5699|100.97|8.0|TM-PBKT|1980-01-01T00:00:00|
TM|PHRA|18.4985|100.229|187.0|TM-PHRA|1980-01-01T00:00:00|
TM|SKLT|7.1695|100.62|14.0|TM-SKLT|1980-01-01T00:00:00|
TM|SRIT|8.5957|99.602|59.0|TM-SRIT|1980-01-01T00:00:00|
TM|SURA|9.1663|99.63|0.0|TM-SURA|1980-01-01T00:00:00|
TM|TMDB|13.6681|100.607|0.0|TM-TMDB|1980-01-01T00:00:00|
TM|UBPT|15.2796|105.47|120.0|TM-UBPT|1980-01-01T00:00:00|
TO|ACAP|16.8686|-99.858|300.0|TO-ACAP|1980-01-01T00:00:00|
TO|ACX|16.8686|-99.858|300.0|TO-ACX|1980-01-01T00:00:00|
TO|ARE|-16.4613|-71.491|2452.0|TO-ARE|1980-01-01T00:00:00|
TO|CHIC|19.0866|-99.147|3213.0|TO-CHIC|1980-01-01T00:00:00|
TO|CHVM|19.0866|-99.147|3213.0|TO-CHVM|1980-01-01T00:00:00|
TO|CUS|-13.5625|-71.877|3240.0|TO-CUS|1980-01-01T00:00:00|
TO|PE16|-16.4613|-71.491|2452.0|TO-PE16|1980-01-01T00:00:00|
TO|PF48|-13.5625|-71.877|3240.0|TO-PF48|1980-01-01T00:00:00|
TO|PTRP|19.5923|-99.113|2230.0|TO-PTRP|1980-01-01T00:00:00|
TO|PTVM|19.5923|-99.113|2230.0|TO-PTVM|1980-01-01T00:00:00|
TR|ALNG|10.1807|-61.688|0.0|TR-ALNG|1980-01-01T00:00:00|
TR|BBL|15.526|-61.47|365.0|TR-BBL|1980-01-01T00:00:00|
TR|BBSP|13.1037|-59.458|35.0|TR-BBSP|1980-01-01T00:00:00|
TR|BHS|13.2959|-61.127|90.0|TR-BHS|1980-01-01T00:00:00|
TR|BOT|11.1659|-60.718|30.0|TR-BOT|1980-01-01T00:00:00|
TR|BPA|17.0456|-61.857|396.0|TR-BPA|1980-01-01T00:00:00|
TR|BUAY|10.1073|-61.686|0.0|TR-BUAY|1980-01-01T00:00:00|
TR|CPB|17.6398|-61.826|5.0|TR-CPB|1980-01-01T00:00:00|
TR|DBCT|15.2705|-61.346|527.0|TR-DBCT|1980-01-01T00:00:00|
TR|DFBT|15.2393|-61.356|83.0|TR-DFBT|1980-01-01T00:00:00|
TR|DLPL|15.3319|-61.247|300.0|TR-DLPL|1980-01-01T00:00:00|
TR|DPMT|15.2605|-61.377|50.0|TR-DPMT|1980-01-01T00:00:00|
TR|DSHT|15.2132|-61.374|133.0|TR-DSHT|1980-01-01T00:00:00|
TR|DSTT|15.2464|-61.304|120.0|TR-DSTT|1980-01-01T00:00:00|
TR|DVDT|15.3097|-61.313|960.0|TR-DVDT|1980-01-01T00:00:00|
TR|DWS|15.5682|-61.311|61.0|TR-DWS|1980-01-01T00:00:00|
TR|FCV|13.157|-61.245|194.0|TR-FCV|1980-01-01T00:00:00|
TR|GRHS|12.2979|-61.612|20.0|TR-GRHS|1980-01-01T00:00:00|
TR|GRSS|12.2979|-61.612|20.0|TR-GRSS|1980-01-01T00:00:00|
TR|GRW|12.16|-61.661|762.0|TR-GRW|1980-01-01T00:00:00|
TR|MCLT|13.7094|-60.941|220.0|TR-MCLT|1980-01-01T00:00:00|
TR|MDN|15.3178|-61.392|99.0|TR-MDN|1980-01-01T00:00:00|
TR|NEV|17.1361|-62.571|244.0|TR-NEV|1980-01-01T00:00:00|
TR|SFAN|13.3834|-61.172|229.0|TR-SFAN|1980-01-01T00:00:00|
TR|SIPA|10.1425|-61.506|60.0|TR-SIPA|1980-01-01T00:00:00|
TR|SKI|17.3331|-62.739|306.0|TR-SKI|1980-01-01T00:00:00|
TR|SLB|13.827|-61.041|600.0|TR-SLB|1980-01-01T00:00:00|
TR|SLDE|13.8029|-61.058|246.0|TR-SLDE|1980-01-01T00:00:00|
TR|SLPA|13.8532|-60.919|183.0|TR-SLPA|1980-01-01T00:00:00|
TR|SLPE|13.8431|-60.995|460.0|TR-SLPE|1980-01-01T00:00:00|
TR|SLTA|13.8703|-61.04|550.0|TR-SLTA|1980-01-01T00:00:00|
TR|SLW|14.0202|-60.938|366.0|TR-SLW|1980-01-01T00:00:00|
TR|SSV|13.3271|-61.193|824.0|TR-SSV|1980-01-01T00:00:00|
TR|STAT|17.494|-62.979|50.0|TR-STAT|1980-01-01T00:00:00|
TR|STMA|18.042|-63.109|28.0|TR-STMA|1980-01-01T00:00:00|
TR|SVB|13.2717|-61.252|282.0|TR-SVB|1980-01-01T00:00:00|
TR|SVV|13.318|-61.216|243.0|TR-SVV|1980-01-01T00:00:00|
TR|TBH|10.4836|-61.067|199.0|TR-TBH|1980-01-01T00:00:00|
TR|TCE|10.697|-61.753|240.0|TR-TCE|1980-01-01T00:00:00|
TR|TOSP|11.2977|-60.535|10.0|TR-TOSP|1980-01-01T00:00:00|
TR|TPP|10.3166|-61.451|46.0|TR-TPP|1980-01-01T00:00:00|
TR|TPR|11.186|-60.777|245.0|TR-TPR|1980-01-01T00:00:00|
TR|TRN|10.6477|-61.403|24.0|TR-TRN|1980-01-01T00:00:00|
TS|BAR|32.6797|-116.672|496.0|TS-BAR|1980-01-01T00:00:00|
TS|CALB|34.1395|-118.628|276.0|TS-CALB|1980-01-01T00:00:00|
TS|CWC|36.4387|-118.08|1553.0|TS-CWC|1980-01-01T00:00:00|
TS|DGR|33.6493|-117.009|609.0|TS-DGR|1980-01-01T00:00:00|
TS|GLA|33.0517|-114.827|627.0|TS-GLA|1980-01-01T00:00:00|
TS|GPO|35.6491|-117.662|735.0|TS-GPO|1980-01-01T00:00:00|
TS|GSC|35.3013|-116.806|1000.0|TS-GSC|1980-01-01T00:00:00|
TS|ISA|35.6621|-118.474|873.0|TS-ISA|1980-01-01T00:00:00|
TS|MLAC|37.6289|-118.836|2134.0|TS-MLAC|1980-01-01T00:00:00|
TS|NEE|34.8242|-114.599|139.0|TS-NEE|1980-01-01T00:00:00|
TS|OSI|34.6137|-118.724|676.0|TS-OSI|1980-01-01T00:00:00|
TS|PAS|34.1476|-118.171|257.0|TS-PAS|1980-01-01T00:00:00|
TS|PFO|33.6112|-116.459|1259.0|TS-PFO|1980-01-01T00:00:00|
TS|RPV|33.7425|-118.404|64.0|TS-RPV|1980-01-01T00:00:00|
TS|SBC|34.4413|-119.713|90.0|TS-SBC|1980-01-01T00:00:00|
TS|SMTC|32.9484|-115.72|3.0|TS-SMTC|1980-01-01T00:00:00|
TS|SNCC|33.2472|-119.524|197.0|TS-SNCC|1980-01-01T00:00:00|
TS|SVD|34.1055|-117.098|574.0|TS-SVD|1980-01-01T00:00:00|
TS|USC|34.0183|-118.286|17.0|TS-USC|1980-01-01T00:00:00|
TS|VTV|34.5596|-117.33|812.0|TS-VTV|1980-01-01T00:00:00|
TT|TAMR|37.0459|9.109|93.0|TT-TAMR|1980-01-01T00:00:00|
TT|TATN|32.5784|10.53|550.0|TT-TATN|1980-01-01T00:00:00|
TT|THTN|35.5609|8.688|1095.0|TT-THTN|1980-01-01T00:00:00|
TU|ANDN|37.5789|36.345|1142.0|TU-ANDN|1980-01-01T00:00:00|
TU|AYDN|37.66|27.879|716.0|TU-AYDN|1980-01-01T00:00:00|
TU|BALY|39.7391|27.619|645.0|TU-BALY|1980-01-01T00:00:00|
TU|BORA|39.8793|30.453|960.0|TU-BORA|1980-01-01T00:00:00|
TU|DIGO|40.4139|43.374|2278.0|TU-DIGO|1980-01-01T00:00:00|
TU|EPOS|41.5029|42.728|1499.0|TU-EPOS|1980-01-01T00:00:00|
TU|ERBA|40.6802|36.755|655.0|TU-ERBA|1980-01-01T00:00:00|
TU|HAKT|37.5568|43.707|2153.0|TU-HAKT|1980-01-01T00:00:00|
TU|ILGA|41.0515|33.716|2069.0|TU-ILGA|1980-01-01T00:00:00|
TU|KELT|40.1476|39.256|1912.0|TU-KELT|1980-01-01T00:00:00|
TU|KEMA|39.2685|38.493|1026.0|TU-KEMA|1980-01-01T00:00:00|
TW|ANP|25.1859|121.52|826.0|TW-ANP|1980-01-01T00:00:00|
TW|ANPB|25.1859|121.52|826.0|TW-ANPB|1980-01-01T00:00:00|
TW|CHGB|24.06|121.174|1850.0|TW-CHGB|1980-01-01T00:00:00|
TW|HGSD|23.4914|121.424|94.0|TW-HGSD|1980-01-01T00:00:00|
TW|HWA|23.9766|121.605|16.0|TW-HWA|1980-01-01T00:00:00|
TW|HWAB|23.9766|121.605|16.0|TW-HWAB|1980-01-01T00:00:00|
TW|KMNB|24.4627|118.388|43.0|TW-KMNB|1980-01-01T00:00:00|
TW|KNMB|24.4627|118.388|43.0|TW-KNMB|1980-01-01T00:00:00|
TW|LYUB|22.0014|121.584|40.0|TW-LYUB|1980-01-01T00:00:00|
TW|MATB|26.151|119.946|75.0|TW-MATB|1980-01-01T00:00:00|
TW|NACB|24.1735|121.595|130.0|TW-NACB|1980-01-01T00:00:00|
TW|PHUB|23.5125|119.572|15.0|TW-PHUB|1980-01-01T00:00:00|
TW|RLNB|23.8902|120.359|40.0|TW-RLNB|1980-01-01T00:00:00|
TW|SSLB|23.7867|120.954|450.0|TW-SSLB|1980-01-01T00:00:00|
TW|TATO|24.975|121.488|53.0|TW-TATO|1980-01-01T00:00:00|
TW|TDCB|24.2528|121.158|1295.0|TW-TDCB|1980-01-01T00:00:00|
TW|TPUB|23.2995|120.63|370.0|TW-TPUB|1980-01-01T00:00:00|
TW|TWG|22.8203|121.072|195.0|TW-TWG|1980-01-01T00:00:00|
TW|TWGB|22.8203|121.072|195.0|TW-TWGB|1980-01-01T00:00:00|
TW|TWK1|21.9431|120.805|90.0|TW-TWK1|1980-01-01T00:00:00|
TW|TWKB|21.9431|120.805|90.0|TW-TWKB|1980-01-01T00:00:00|
TW|VDOS|20.7009|116.731|38.0|TW-VDOS|1980-01-01T00:00:00|
TW|WFSB|25.0704|121.781|100.0|TW-WFSB|1980-01-01T00:00:00|
TW|YHNB|24.6695|121.3757|785.0|Yeheng|2002-10-03T00:00:00|
TW|YULB|23.3919|121.297|295.0|TW-YULB|1980-01-01T00:00:00|
TX|HBVL|27.0636|-98.683|155.0|TX-HBVL|1980-01-01T00:00:00|
TX|HNVL|30.7488|-95.474|97.0|TX-HNVL|1980-01-01T00:00:00|
TX|VHRN|30.786|-104.986|1337.0|TX-VHRN|1980-01-01T00:00:00|
UO|CHIL|42.6237|-121.754|1315.0|UO-CHIL|1980-01-01T00:00:00|
UO|DBO|43.118|-123.243|984.0|UO-DBO|1980-01-01T00:00:00|
UO|DRAN|43.6962|-123.349|140.0|UO-DRAN|1980-01-01T00:00:00|
UO|EUO|44.0283|-123.069|160.0|UO-EUO|1980-01-01T00:00:00|
UO|FHAC|44.3374|-121.34|811.0|UO-FHAC|1980-01-01T00:00:00|
UO|FRIS|44.2114|-122.1|1642.0|UO-FRIS|1980-01-01T00:00:00|
UO|HUO|44.1193|-121.848|2037.0|UO-HUO|1980-01-01T00:00:00|
UO|HUOR|44.1193|-121.848|2037.0|UO-HUOR|1980-01-01T00:00:00|
UO|IRO|44.0043|-122.254|1642.0|UO-IRO|1980-01-01T00:00:00|
UO|MINN|45.2104|-123.264|222.0|UO-MINN|1980-01-01T00:00:00|
UO|NATH|43.7932|-122.411|731.0|UO-NATH|1980-01-01T00:00:00|
UO|PIN|43.8102|-120.872|1865.0|UO-PIN|1980-01-01T00:00:00|
UO|PINE|43.7912|-120.941|1916.0|UO-PINE|1980-01-01T00:00:00|
UO|PINOR|43.8102|-120.872|1865.0|UO-PINOR|1980-01-01T00:00:00|
UO|RAIN|46.0823|-123.011|236.0|UO-RAIN|1980-01-01T00:00:00|
UO|ROGE|42.6948|-123.665|989.0|UO-ROGE|1980-01-01T00:00:00|
UO|WLOO|44.5224|-122.738|284.0|UO-WLOO|1980-01-01T00:00:00|
UO|WOOD|42.2175|-122.305|1437.0|UO-WOOD|1980-01-01T00:00:00|
UP|AAL|60.1773|19.994|10.0|UP-AAL|1980-01-01T00:00:00|
UP|ARNU|61.691|17.378|100.0|UP-ARNU|1980-01-01T00:00:00|
UP|ASKU|58.8935|14.829|150.0|UP-ASKU|1980-01-01T00:00:00|
UP|ASPU|57.4179|16.599|10.0|UP-ASPU|1980-01-01T00:00:00|
UP|BACU|59.8534|17.108|100.0|UP-BACU|1980-01-01T00:00:00|
UP|BJUU|56.0735|13.023|100.0|UP-BJUU|1980-01-01T00:00:00|
UP|BLEU|56.3029|15.814|90.0|UP-BLEU|1980-01-01T00:00:00|
UP|BORU|57.6333|12.77|175.0|UP-BORU|1980-01-01T00:00:00|
UP|BREU|63.8904|18.578|100.0|UP-BREU|1980-01-01T00:00:00|
UP|BURU|64.5825|21.377|100.0|UP-BURU|1980-01-01T00:00:00|
UP|BYXU|57.2892|17.008|10.0|UP-BYXU|1980-01-01T00:00:00|
UP|DEL|56.4695|13.87|150.0|UP-DEL|1980-01-01T00:00:00|
UP|DUNU|67.1212|20.569|500.0|UP-DUNU|1980-01-01T00:00:00|
UP|EKSU|57.5714|15.302|250.0|UP-EKSU|1980-01-01T00:00:00|
UP|ERTU|66.5538|22.19|300.0|UP-ERTU|1980-01-01T00:00:00|
UP|ESKU|59.2304|16.394|50.0|UP-ESKU|1980-01-01T00:00:00|
UP|FABU|57.0|12.718|80.0|UP-FABU|1980-01-01T00:00:00|
UP|FALU|60.4933|15.832|150.0|UP-FALU|1980-01-01T00:00:00|
UP|FINU|59.4029|12.479|229.0|UP-FINU|1980-01-01T00:00:00|
UP|FKPU|58.1587|13.724|305.0|UP-FKPU|1980-01-01T00:00:00|
UP|FLYU|60.1275|17.885|100.0|UP-FLYU|1980-01-01T00:00:00|
UP|FORU|60.3866|18.18|10.0|UP-FORU|1980-01-01T00:00:00|
UP|GNOU|57.2892|13.756|280.0|UP-GNOU|1980-01-01T00:00:00|
UP|GOTU|57.6851|18.57|50.0|UP-GOTU|1980-01-01T00:00:00|
UP|GRAU|60.3338|18.54|100.0|UP-GRAU|1980-01-01T00:00:00|
UP|HARU|66.1626|20.975|105.0|UP-HARU|1980-01-01T00:00:00|
